HOUSE_TYPE,PRICE_PER,BJDONG_NM,CENTER_LONG,CENTER_LATI
오피스텔,2356.1731834606117,등촌동,126.8543090962772,37.55456418997172
오피스텔,1612.999486389317,영등포동,126.90691319479248,37.51378577572174
오피스텔,2706.340168275731,개봉동,126.8519426662647,37.494224747761535
오피스텔,1751.956481869045,마장동,127.04074278864152,37.567364209303
오피스텔,2747.708560750409,마곡동,126.829409872915,37.568649088623175
오피스텔,1697.459361442422,석촌동,127.10251312460892,37.502726254178654
오피스텔,5731.524746945067,내발산동,126.8333047024842,37.55249139372813
오피스텔,1472.114461780525,구기동,126.95927536040698,37.619378239513765
오피스텔,2034.7261026434255,진관동,126.93782346490224,37.63967722434144
오피스텔,2341.2528412759407,시흥동,126.90928980328589,37.449530199101986
오피스텔,2027.6376293062797,응암동,126.9231250595101,37.59383528652553
오피스텔,2092.880296816017,오금동,127.13402013341098,37.50400505475779
오피스텔,3620.7570011001226,신천동,127.09897863081738,37.5239235994725
오피스텔,3012.7996695324177,암사동,127.13106240400548,37.55780509238078
오피스텔,4044.152610998597,신당동,127.01366961097342,37.55791053163123
오피스텔,3357.7683316946377,숭인동,127.01894561605954,37.575574096780194
오피스텔,2801.0290768767914,황학동,127.02083852573874,37.56854521188203
오피스텔,2123.210813455689,도봉동,127.02923517733603,37.684848971479674
오피스텔,2786.505737012746,신대방동,126.9171909623841,37.49267402527196
오피스텔,3053.3467861440254,도화동,126.95004819946654,37.53975917629893
오피스텔,2312.730861854501,답십리동,127.05669876347422,37.57101949114032
오피스텔,2750.4544170658755,당산동5가,126.90120008850568,37.532087215691064
오피스텔,3582.0836015310856,염창동,126.87178059435476,37.554549561429376
오피스텔,1656.5164560428575,가락동,127.11840441939488,37.49568677990765
오피스텔,1811.814335281278,중화동,127.07814676117592,37.6005014515641
오피스텔,2007.3401519953256,가양동,126.85105981036835,37.567889449871224
오피스텔,4688.821590092957,도곡동,127.04527689043202,37.48859587613891
오피스텔,2964.4739841176497,신공덕동,126.95594297545462,37.54413092481795
오피스텔,3081.873525889018,신림동,126.93580773340328,37.46319952201074
오피스텔,2223.961500470969,미아동,127.0238798762682,37.62109934674796
오피스텔,2063.0187977173587,연희동,126.93282762424415,37.57198173019036
오피스텔,2174.330993865264,광장동,127.1047097030555,37.547832780011206
오피스텔,2332.926828367066,양평동3가,126.89104772041624,37.52903606607547
오피스텔,2591.510036406272,옥수동,127.02058997393202,37.540887663500186
오피스텔,2240.688782622924,성내동,127.12899214043996,37.53049385169329
오피스텔,3176.341406465725,논현동,127.031712478427,37.51367912993379
오피스텔,3622.282776202787,화양동,127.0732226948858,37.54323211080179
오피스텔,2873.284798528159,고척동,126.858875817984,37.503168238245614
오피스텔,3363.725554702001,영등포동1가,126.91286680684452,37.517626418271384
오피스텔,2881.2162515225177,명일동,127.15081019495686,37.54905366226175
오피스텔,1551.9611049176267,하계동,127.0725099594334,37.63764458714343
오피스텔,1994.3025450061016,후암동,126.980622771398,37.54990199731986
오피스텔,1931.5788951300265,양재동,127.03742173850948,37.47196936465512
오피스텔,3155.839346224652,정릉동,126.99766937098944,37.615586951442225
오피스텔,2322.879969214665,문래동5가,126.88385584048704,37.516682920081536
오피스텔,2406.4314204295124,대림동,126.900128911302,37.49542734758569
오피스텔,1493.842005204835,방화동,126.81358719586136,37.57589544611857
오피스텔,2264.297915761887,용답동,127.0563597635983,37.56146709144105
오피스텔,2796.9144270862303,대흥동,126.94319685161834,37.5498040641047
오피스텔,1892.4078711985687,둔촌동,127.14472693241336,37.5282635714739
오피스텔,1872.5476651763536,돈의동,126.99074167977776,37.571981862919145
오피스텔,1713.973409493076,묵동,127.07974156439344,37.612713124313935
오피스텔,3084.9009539163385,상봉동,127.08712030165584,37.59847694715502
오피스텔,1609.8795986852126,북가좌동,126.91118899754072,37.57880151045278
오피스텔,1835.3547112438507,대방동,126.92800815596662,37.5068788212364
오피스텔,2917.8766499080552,여의도동,126.9284679473727,37.52850492683605
오피스텔,2381.347425511254,상암동,126.87988623319272,37.57072003647314
오피스텔,9298.20070980247,반포동,127.00076347605462,37.50396464822147
오피스텔,1316.5355967402893,금호동4가,127.024301485942,37.545465930717256
오피스텔,1933.1963766201009,구로동,126.88468696337424,37.49423457994257
오피스텔,4364.806961275891,삼성동,127.0561216060426,37.5139689371812
오피스텔,4153.808380675491,자양동,127.07452453170116,37.53169649781548
오피스텔,2294.2796814113667,효제동,127.00308823124072,37.573050002580544
오피스텔,2231.2874480977007,망우동,127.10632857277436,37.599587276102184
오피스텔,2013.3559903310888,창동,127.04406470622502,37.647745491815094
오피스텔,1938.5448889270024,석관동,127.06148091611152,37.6082658183207
오피스텔,3572.2066799025374,청파동1가,126.96746849694227,37.548792041386974
오피스텔,2324.284622935179,구의동,127.09284919894276,37.54440944937811
오피스텔,1754.7157263395256,중계동,127.07999779125096,37.65101288661096
오피스텔,2807.448067618835,송파동,127.11354718758948,37.50510761154363
오피스텔,1909.4372301876317,양평동2가,126.88375778087908,37.5234270604656
오피스텔,1535.867962655694,충신동,127.00596199280643,37.57495880238612
오피스텔,2039.4652257878336,노고산동,126.93778538675218,37.55438895228857
오피스텔,5388.390536993085,용산동5가,126.97457512568054,37.52614745798717
오피스텔,4252.920333718152,교북동,126.96145761746558,37.57153891930704
오피스텔,2525.3826809866364,자곡동,127.10035102126302,37.476268479930354
오피스텔,2604.143120226381,흥인동,127.01638059369752,37.567310991785895
오피스텔,2560.538022394678,서교동,126.91879840951502,37.553839380609624
오피스텔,2642.693405752304,당산동,126.9040115706976,37.53642450483842
오피스텔,3494.4448753114843,문래동3가,126.89571530396154,37.5172701913735
오피스텔,1552.3212330922602,강일동,127.17338353679996,37.568915836694416
오피스텔,2216.783965729295,길동,127.14592904185352,37.53961619000997
오피스텔,4542.233697853436,한강로2가,126.96859828583578,37.531541330889866
오피스텔,2353.8824769547746,적선동,126.9737908430541,37.575321285600985
오피스텔,3215.834704996626,한강로3가,126.96219181979669,37.52766829781342
오피스텔,3344.021288859956,삼전동,127.09188803768618,37.50190204743216
오피스텔,2595.3540771883386,수서동,127.09671869070247,37.48587602939197
오피스텔,2063.296157015042,당산동4가,126.89913605068972,37.52903856574709
오피스텔,4494.328472911533,한남동,127.00517887965913,37.537542548151926
오피스텔,4595.4259059624155,합정동,126.9090449981631,37.54702306046542
오피스텔,3817.2563881734486,군자동,127.07367190751611,37.55303731783956
오피스텔,2252.269003760877,제기동,127.03724055033032,37.583775030771534
오피스텔,1426.6219132102613,구산동,126.90731080703928,37.611072602353374
오피스텔,2511.2767878015766,우면동,127.01794436004808,37.46593428048647
오피스텔,3079.9259489273613,거여동,127.14497969053632,37.489726894027825
오피스텔,1295.2497035925878,월계동,127.05674102546848,37.62824386541814
오피스텔,2517.1905429090725,신도림동,126.88218517004144,37.5099460149011
오피스텔,2836.3888292464644,전농동,127.05570536405564,37.57974743326816
오피스텔,2968.4993305467747,가산동,126.8837782478907,37.47668465005587
오피스텔,3251.2753971567167,양평동4가,126.89615163446744,37.5363178277667
오피스텔,2983.26735739158,염리동,126.94732838463976,37.54913172008571
오피스텔,1409.6467462175417,가리봉동,126.88803772989328,37.48270010632648
오피스텔,2402.8868700498024,신설동,127.02556085245747,37.5749436956359
오피스텔,2862.167188563978,세곡동,127.10459678585212,37.46436944623918
오피스텔,2076.486603503793,원효로3가,126.95765932564396,37.534327056229394
오피스텔,2202.868149787515,남현동,126.97776851593538,37.46411143344172
오피스텔,3556.773429148781,만리동2가,126.96396396704506,37.55462681117043
오피스텔,2785.73894234642,신원동,127.06217060245564,37.4440741995561
오피스텔,3828.9148537478777,청파동3가,126.96711162093077,37.543255901769236
오피스텔,3956.861861287792,한강로1가,126.97302173220744,37.536077500492596
오피스텔,3675.750300105053,대현동,126.94631349624264,37.560412626930166
오피스텔,2793.823363597299,내수동,126.97197171146104,37.57332521455621
오피스텔,3344.620705795169,영등포동7가,126.90711967736986,37.52429193122779
오피스텔,3337.8063623789767,순화동,126.9707134148953,37.56257323538433
오피스텔,2990.7783381231734,당산동6가,126.90288026026408,37.5346606208331
오피스텔,3161.5469522453714,동소문동4가,127.01065603977528,37.59175708071464
오피스텔,2893.999885036068,능동,127.0817381550733,37.55057936342495
오피스텔,1695.9396792312316,을지로5가,127.00235464976784,37.5667253556209
오피스텔,2502.316133466277,상수동,126.92448716178278,37.5466706437852
오피스텔,2145.8555762801147,동교동,126.92515423679856,37.55759508575316
오피스텔,3381.6009316091368,당산동1가,126.8985127612387,37.52168456030789
오피스텔,2693.510894706233,충무로3가,126.99174564221316,37.562386828967774
오피스텔,2483.496402706738,창천동,126.9342113696831,37.55869869335811
오피스텔,2494.4493144148696,영등포동8가,126.90529436924352,37.52829994600516
오피스텔,4164.379439494188,당산동2가,126.893705744736,37.52248372355299
오피스텔,5330.673633505407,원효로2가,126.96333967525436,37.53629745084032
오피스텔,2857.152917266226,문래동6가,126.88465425785596,37.51989725675836
오피스텔,2031.6489287062775,익선동,126.98970574024354,37.57434876787947
오피스텔,4554.422448840383,창신동,127.0124485787116,37.57540762160564
오피스텔,3298.054777726838,영등포동2가,126.9121946850571,37.520609857723166
오피스텔,2314.117018847335,당산동3가,126.89711351458064,37.52586213949938
오피스텔,3634.213206016349,도선동,127.03355005061894,37.56381115501381
오피스텔,2654.274141131198,종로1가,126.97971510148156,37.57043337244349
오피스텔,3429.3227930205185,문배동,126.9694198364088,37.53710868655467
오피스텔,3921.790041384964,영등포동3가,126.9078989301965,37.518262914465
오피스텔,2641.014212999285,마포동,126.94384420166696,37.53713452996969
오피스텔,2752.217102690256,충무로5가,126.99964157485054,37.56284331633646
오피스텔,5140.212367531259,상도1동,126.95064170454968,37.50327443968304
오피스텔,2644.4180239064767,동소문동6가,127.01425561708612,37.59353155201267
오피스텔,6794.050243844243,신문로2가,126.96922532735066,37.57086963187709
오피스텔,5110.600667720963,종로5가,127.0035339497852,37.57061741498848
오피스텔,4296.365027697272,양평동6가,126.8895728212249,37.542637630235106
오피스텔,4132.8477468553465,청량리동,127.045288768553,37.5887959287965
오피스텔,3343.310726573563,양평동5가,126.89264505361884,37.539366659570625
오피스텔,2131.050144806018,연건동,126.99969439117476,37.57870344083053
오피스텔,4577.218046228652,충무로2가,126.9877968348956,37.561728562778875
오피스텔,1533.8121043428848,공항동,126.80893306555524,37.55391791037705
오피스텔,4391.075130564114,관철동,126.98600436891428,37.56912547510177
오피스텔,2724.9286111137167,경운동,126.98642080590284,37.57520167914755
오피스텔,3472.6919816568206,중림동,126.96633643082674,37.558836213000575
오피스텔,3609.680137677289,만리동1가,126.96731339486176,37.556165631539976
오피스텔,3203.869773225426,사직동,126.9659572423807,37.57541165584238
오피스텔,2281.9085347800137,필운동,126.9681452560928,37.577299434811856
오피스텔,1664.643622073176,삼선동5가,127.01587788024752,37.588540827788385
오피스텔,2897.43620250545,홍익동,127.03234853205322,37.56649089343599
오피스텔,3673.926039844824,인의동,126.99769255741964,37.57234351946251
오피스텔,2912.2056083548255,원효로1가,126.96744687217809,37.53998055515266
오피스텔,2201.460698689956,보문동7가,127.0223785070424,37.579773680700086
오피스텔,2072.886099390251,상왕십리동,127.02481825230034,37.568457038985166
오피스텔,1453.621682123441,부암동,126.96559042130346,37.59476324556175
오피스텔,2111.10041729239,동선동4가,127.01862413506754,37.59519640054105
오피스텔,2205.7279197592907,충정로2가,126.96417623409316,37.564853948305114
오피스텔,3404.502171410434,양평동1가,126.88869864627355,37.523190208593505
오피스텔,2690.397053415126,내곡동,127.0767406910146,37.458149770465056
오피스텔,2745.04206070977,영등포동6가,126.90307415213174,37.52163220111002
오피스텔,2821.055288461538,율현동,127.11207067721938,37.47081185783545
오피스텔,3241.814815860545,연지동,127.00016842135202,37.57375254490844
오피스텔,2320.3419439812683,합동,126.96607038969532,37.561570434238035
오피스텔,1755.5861351776875,충정로3가,126.96196372689748,37.562117013495346
오피스텔,2383.4821318416925,원남동,126.99753716498913,37.57556172876005
오피스텔,2779.8916222214157,수송동,126.9806452826977,37.573698243538665
오피스텔,2039.0877666925803,을지로6가,127.00688418736875,37.5677831215302
오피스텔,1825.0157011289364,운니동,126.98823885910844,37.57638911544712
오피스텔,2279.862068965517,장충동2가,127.00058989169148,37.554994794730405
오피스텔,1616.7264102112135,광희동1가,127.0053242703201,37.56502343499378
오피스텔,3140.6619675145566,을지로4가,126.9977535581879,37.56644225770175
오피스텔,1807.6915474301832,천왕동,126.83981902082006,37.480835735835825
오피스텔,2553.159101043707,영등포동4가,126.9035777653571,37.51789068880999
오피스텔,3157.224719101124,성북동1가,127.00370311178123,37.58952568653537
오피스텔,2939.70512482517,동선동3가,127.02068356837148,37.5939320490987
오피스텔,4463.563315455115,동자동,126.97243131123344,37.552071769984664
오피스텔,2081.4602181892924,낙원동,126.98862327282654,37.57257267644361
오피스텔,4300.260349939568,영등포동5가,126.90668058866623,37.52107507205193
오피스텔,2439.037817867405,의주로1가,126.96847609718029,37.56411650642326
오피스텔,2737.927936034067,갈월동,126.97236574614853,37.54540641157512
오피스텔,3144.318765782829,오장동,127.00088563755392,37.564735078292706
오피스텔,3832.312396699423,신문로1가,126.97392196450544,37.570190180619534
오피스텔,4059.989351077421,관수동,126.99047530198672,37.569076539627034
오피스텔,4392.601777059774,묵정동,127.00056275311572,37.5613464731871
오피스텔,1876.74347859766,견지동,126.98301275014332,37.57352260818102
오피스텔,1637.2890398794475,동선동1가,127.0182358064756,37.59231396867162
오피스텔,3378.924229360229,저동2가,126.98979326804648,37.56423968651399
오피스텔,3171.3634460701496,을지로2가,126.98593010233736,37.565884296425935
오피스텔,1882.0866680601523,을지로3가,126.992208196502,37.56632624234528
오피스텔,3020.3963908577316,대신동,126.94430948103827,37.56422006958602
오피스텔,4861.439037317469,쌍림동,127.004242596513,37.563529241584455
오피스텔,2536.4396039454314,필동1가,126.99246659177751,37.56108823144696
